,country,GA_FA,revision_id,article_quality,page,Population mid-2018 (millions),frequency,articles-per-population-percentage,high-quality-percentage
5951,Burkina Faso,3,755321363,Stub,Kouamé Lougué,20.3,95,0.00046798029556650243,3.1578947368421053
5952,Burkina Faso,3,757078085,Start,Marie Françoise Ouedraogo,20.3,95,0.00046798029556650243,3.1578947368421053
5953,Burkina Faso,3,757078375,Stub,Marie Blandine Sawadogo,20.3,95,0.00046798029556650243,3.1578947368421053
5954,Burkina Faso,3,757540610,Start,Célestine Ouezzin Coulibaly,20.3,95,0.00046798029556650243,3.1578947368421053
5955,Burkina Faso,3,757615448,Stub,Marlène Zebango,20.3,95,0.00046798029556650243,3.1578947368421053
5956,Burkina Faso,3,757867343,Stub,Zéphirin Diabré,20.3,95,0.00046798029556650243,3.1578947368421053
5957,Burkina Faso,3,768832691,Start,Mélégué Maurice Traoré,20.3,95,0.00046798029556650243,3.1578947368421053
5958,Burkina Faso,3,769026208,Stub,Ali Lankoandé,20.3,95,0.00046798029556650243,3.1578947368421053
5959,Burkina Faso,3,772234557,Start,Luc-Adolphe Tiao,20.3,95,0.00046798029556650243,3.1578947368421053
5960,Burkina Faso,3,777523322,Start,Joseph Ouédraogo,20.3,95,0.00046798029556650243,3.1578947368421053
5961,Burkina Faso,3,778366623,Stub,Xavier Niodogo,20.3,95,0.00046798029556650243,3.1578947368421053
5962,Burkina Faso,3,780003388,Stub,Laurent Bado,20.3,95,0.00046798029556650243,3.1578947368421053
5963,Burkina Faso,3,780004882,Start,Laurent Sedego,20.3,95,0.00046798029556650243,3.1578947368421053
5964,Burkina Faso,3,783766345,Start,Saye Zerbo,20.3,95,0.00046798029556650243,3.1578947368421053
5965,Burkina Faso,3,785597813,Start,Sangoulé Lamizana,20.3,95,0.00046798029556650243,3.1578947368421053
5966,Burkina Faso,3,787377879,Start,Tertius Zongo,20.3,95,0.00046798029556650243,3.1578947368421053
5967,Burkina Faso,3,787393440,Start,Abdoulkader Cissé,20.3,95,0.00046798029556650243,3.1578947368421053
5968,Burkina Faso,3,787431737,Start,Ablassé Ouedraogo,20.3,95,0.00046798029556650243,3.1578947368421053
5969,Burkina Faso,3,787989318,Stub,Filippe Savadogo,20.3,95,0.00046798029556650243,3.1578947368421053
5970,Burkina Faso,3,788030404,Start,Rosine Sori-Coulibaly,20.3,95,0.00046798029556650243,3.1578947368421053
5971,Burkina Faso,3,788065549,GA,Youssouf Ouédraogo,20.3,95,0.00046798029556650243,3.1578947368421053
5972,Burkina Faso,3,788100578,C,Alain Bédouma Yoda,20.3,95,0.00046798029556650243,3.1578947368421053
5973,Burkina Faso,3,788392863,C,Gilbert Diendéré,20.3,95,0.00046798029556650243,3.1578947368421053
5974,Burkina Faso,3,788825697,Stub,Zinda Kaboré,20.3,95,0.00046798029556650243,3.1578947368421053
5975,Burkina Faso,3,788828286,Stub,Henri Guissou,20.3,95,0.00046798029556650243,3.1578947368421053
5976,Burkina Faso,3,788828713,Stub,Diongolo Traore,20.3,95,0.00046798029556650243,3.1578947368421053
5977,Burkina Faso,3,788828724,Stub,Daniel Ouezzin Coulibaly,20.3,95,0.00046798029556650243,3.1578947368421053
5978,Burkina Faso,3,788828784,Stub,Christophe Kalenzaga,20.3,95,0.00046798029556650243,3.1578947368421053
5979,Burkina Faso,3,788828920,Stub,Blaise Bassoleth,20.3,95,0.00046798029556650243,3.1578947368421053
5980,Burkina Faso,3,788828946,Stub,Begnon-Damien Kone,20.3,95,0.00046798029556650243,3.1578947368421053
5981,Burkina Faso,3,789009679,Stub,Joseph Conombo,20.3,95,0.00046798029556650243,3.1578947368421053
5982,Burkina Faso,3,789568120,B,Paramanga Ernest Yonli,20.3,95,0.00046798029556650243,3.1578947368421053
5983,Burkina Faso,3,789769700,C,Joseph Ki-Zerbo,20.3,95,0.00046798029556650243,3.1578947368421053
5984,Burkina Faso,3,789829230,FA,Maurice Yaméogo,20.3,95,0.00046798029556650243,3.1578947368421053
5985,Burkina Faso,3,791864611,Start,Bognessan Arsène Yé,20.3,95,0.00046798029556650243,3.1578947368421053
5986,Burkina Faso,3,792713624,Start,Bénéwendé Stanislas Sankara,20.3,95,0.00046798029556650243,3.1578947368421053
5987,Burkina Faso,3,793203455,Start,Nazi Boni,20.3,95,0.00046798029556650243,3.1578947368421053
5988,Burkina Faso,3,794758897,Stub,Clément Sawadogo,20.3,95,0.00046798029556650243,3.1578947368421053
5989,Burkina Faso,3,795440028,GA,Blaise Compaoré,20.3,95,0.00046798029556650243,3.1578947368421053
5990,Burkina Faso,3,795651695,Start,Kadré Désiré Ouedraogo,20.3,95,0.00046798029556650243,3.1578947368421053
5991,Burkina Faso,3,796641586,Start,Jean-Baptiste Boukary Lingani,20.3,95,0.00046798029556650243,3.1578947368421053
5992,Burkina Faso,3,798489070,Stub,Bernadette Sanou Dao,20.3,95,0.00046798029556650243,3.1578947368421053
5993,Burkina Faso,3,798985139,C,Michel Kafando,20.3,95,0.00046798029556650243,3.1578947368421053
5994,Burkina Faso,3,799981537,C,Roch Marc Christian Kaboré,20.3,95,0.00046798029556650243,3.1578947368421053
5995,Burkina Faso,3,800125180,Start,Seydou Bouda,20.3,95,0.00046798029556650243,3.1578947368421053
5996,Burkina Faso,3,800132987,C,Djibril Bassolé,20.3,95,0.00046798029556650243,3.1578947368421053
5997,Burkina Faso,3,801277328,C,Joséphine Ouédraogo,20.3,95,0.00046798029556650243,3.1578947368421053
5998,Burkina Faso,3,801306049,C,Yacouba Isaac Zida,20.3,95,0.00046798029556650243,3.1578947368421053
5999,Burkina Faso,3,801508914,Start,List of Prime Ministers of Burkina Faso,20.3,95,0.00046798029556650243,3.1578947368421053
6000,Burkina Faso,3,801509028,Start,List of heads of state of Burkina Faso,20.3,95,0.00046798029556650243,3.1578947368421053
6001,Burkina Faso,3,802792821,Start,François Compaoré,20.3,95,0.00046798029556650243,3.1578947368421053
6002,Burkina Faso,3,802846759,Stub,Nouhoun Sigue,20.3,95,0.00046798029556650243,3.1578947368421053
6003,Burkina Faso,3,803774230,Start,Salimata Sawadogo,20.3,95,0.00046798029556650243,3.1578947368421053
6004,Burkina Faso,3,805128880,Start,Paul Kaba Thieba,20.3,95,0.00046798029556650243,3.1578947368421053
6005,Burkina Faso,3,805360435,Start,Céline Yoda,20.3,95,0.00046798029556650243,3.1578947368421053
6006,Burkina Faso,3,805639364,C,Gilbert Noël Ouédraogo,20.3,95,0.00046798029556650243,3.1578947368421053
6007,Burkina Faso,3,806222264,Stub,Jean-Baptiste Ouédraogo,20.3,95,0.00046798029556650243,3.1578947368421053
6008,Burkina Faso,3,806354124,Start,Simon Compaoré,20.3,95,0.00046798029556650243,3.1578947368421053
6009,Burkina Faso,3,806354636,C,Salif Diallo,20.3,95,0.00046798029556650243,3.1578947368421053
6010,Burkina Faso,3,806955709,Start,Mahama Sawadogo,20.3,95,0.00046798029556650243,3.1578947368421053
6011,Burkina Faso,3,807135622,B,Thomas Sankara,20.3,95,0.00046798029556650243,3.1578947368421053
6012,Burkina Faso,3,807258163,Start,Gérard Kango Ouédraogo,20.3,95,0.00046798029556650243,3.1578947368421053
6013,Burundi,2,709912048,Stub,Ezechiel Nibigira,11.8,75,0.000635593220338983,2.666666666666667
6014,Burundi,2,718930173,Stub,Léonce Ngendakumana,11.8,75,0.000635593220338983,2.666666666666667
6015,Burundi,2,738241771,Start,Libérat Mfumukeko,11.8,75,0.000635593220338983,2.666666666666667
6016,Burundi,2,741142060,Start,Council of Ministers (Burundi),11.8,75,0.000635593220338983,2.666666666666667
6017,Burundi,2,757065467,Start,Alice Nzomukunda,11.8,75,0.000635593220338983,2.666666666666667
6018,Burundi,2,757065502,Start,Marina Barampama,11.8,75,0.000635593220338983,2.666666666666667
6019,Burundi,2,757615341,Stub,Marie-Rose Nizigiyimana,11.8,75,0.000635593220338983,2.666666666666667
6020,Burundi,2,762598944,Stub,Ntare I of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6021,Burundi,2,762599147,Stub,Mwezi III of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6022,Burundi,2,762599271,Stub,Mutaga III of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6023,Burundi,2,762599399,Stub,Mwambutsa I of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6024,Burundi,2,762599435,Stub,Ntare IV of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6025,Burundi,2,763631191,Stub,Albert Shibura,11.8,75,0.000635593220338983,2.666666666666667
6026,Burundi,2,764972737,Start,Pascal Bubiriza,11.8,75,0.000635593220338983,2.666666666666667
6027,Burundi,2,771856846,Start,Ririkumutima,11.8,75,0.000635593220338983,2.666666666666667
6028,Burundi,2,773690226,Stub,Mwami,11.8,75,0.000635593220338983,2.666666666666667
6029,Burundi,2,780631130,Start,Joseph Bamina,11.8,75,0.000635593220338983,2.666666666666667
6030,Burundi,2,783156095,C,Melchior Ndadaye,11.8,75,0.000635593220338983,2.666666666666667
6031,Burundi,2,783682224,Start,Hafsa Mossi,11.8,75,0.000635593220338983,2.666666666666667
6032,Burundi,2,786432171,Start,Esther Kamatari,11.8,75,0.000635593220338983,2.666666666666667
6033,Burundi,2,787175253,C,Louis Rwagasore,11.8,75,0.000635593220338983,2.666666666666667
6034,Burundi,2,788025459,Start,Pierre Buyoya,11.8,75,0.000635593220338983,2.666666666666667
6035,Burundi,2,789959423,Start,Gérard Mfuranzima,11.8,75,0.000635593220338983,2.666666666666667
6036,Burundi,2,790005583,Stub,Frédéric Bamvuginyumvira,11.8,75,0.000635593220338983,2.666666666666667
6037,Burundi,2,790005584,Stub,Alphonse Barancira,11.8,75,0.000635593220338983,2.666666666666667
6038,Burundi,2,790005587,Stub,Antoinette Batumubwira,11.8,75,0.000635593220338983,2.666666666666667
6039,Burundi,2,790005607,Stub,Léopold Biha,11.8,75,0.000635593220338983,2.666666666666667
6040,Burundi,2,790005624,Stub,Joseph Cimpaye,11.8,75,0.000635593220338983,2.666666666666667
6041,Burundi,2,790005630,Stub,Ernest Kabushemeye,11.8,75,0.000635593220338983,2.666666666666667
6042,Burundi,2,790005632,Stub,Alphonse-Marie Kadege,11.8,75,0.000635593220338983,2.666666666666667
6043,Burundi,2,790005636,Stub,Anatole Kanyenkiko,11.8,75,0.000635593220338983,2.666666666666667
6044,Burundi,2,790005639,Stub,Jean-Baptiste Manwangari,11.8,75,0.000635593220338983,2.666666666666667
6045,Burundi,2,790005662,Stub,André Muhirwa,11.8,75,0.000635593220338983,2.666666666666667
6046,Burundi,2,790005664,Stub,Immaculée Nahayo,11.8,75,0.000635593220338983,2.666666666666667
6047,Burundi,2,790005665,Stub,Pierre Claver Nahimana,11.8,75,0.000635593220338983,2.666666666666667
6048,Burundi,2,790005667,Stub,Antoine Nduwayo,11.8,75,0.000635593220338983,2.666666666666667
6049,Burundi,2,790005669,Start,Martin Nduwimana,11.8,75,0.000635593220338983,2.666666666666667
6050,Burundi,2,790005673,Stub,Pierre Ngendandumwe,11.8,75,0.000635593220338983,2.666666666666667
6051,Burundi,2,790005674,Stub,Frédéric Ngenzebuhoro,11.8,75,0.000635593220338983,2.666666666666667
6052,Burundi,2,790005691,Stub,Schadrack Niyonkuru,11.8,75,0.000635593220338983,2.666666666666667
6053,Burundi,2,790005718,Stub,Sylvestre Ntibantunganya,11.8,75,0.000635593220338983,2.666666666666667
6054,Burundi,2,790005725,Stub,Albin Nyamoya,11.8,75,0.000635593220338983,2.666666666666667
6055,Burundi,2,790005738,Stub,Yves Sahinguvu,11.8,75,0.000635593220338983,2.666666666666667
6056,Burundi,2,790005740,Stub,Christian Sendegeya,11.8,75,0.000635593220338983,2.666666666666667
6057,Burundi,2,790005752,Stub,Mathias Sinamenye,11.8,75,0.000635593220338983,2.666666666666667
6058,Burundi,2,790005754,Stub,Therence Sinunguruza,11.8,75,0.000635593220338983,2.666666666666667
6059,Burundi,2,790005757,Stub,Marie-Thérèse Toyi,11.8,75,0.000635593220338983,2.666666666666667
6060,Burundi,2,791163610,Start,Domitien Ndayizeye,11.8,75,0.000635593220338983,2.666666666666667
6061,Burundi,2,792861234,Stub,Perpétue Nshimirimana,11.8,75,0.000635593220338983,2.666666666666667
6062,Burundi,2,794306094,Start,Zedi Feruzi,11.8,75,0.000635593220338983,2.666666666666667
6063,Burundi,2,794703327,Start,Emmanuel Niyonkuru,11.8,75,0.000635593220338983,2.666666666666667
6064,Burundi,2,794838668,Start,Mwambutsa IV of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6065,Burundi,2,795213776,Start,Agathon Rwasa,11.8,75,0.000635593220338983,2.666666666666667
6066,Burundi,2,795739680,Start,Cyprien Ntaryamira,11.8,75,0.000635593220338983,2.666666666666667
6067,Burundi,2,796053719,GA,Alexis Sinduhije,11.8,75,0.000635593220338983,2.666666666666667
6068,Burundi,2,797689230,Stub,François Ngeze,11.8,75,0.000635593220338983,2.666666666666667
6069,Burundi,2,798157270,Start,Prime Minister of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6070,Burundi,2,798157352,C,Vice-President of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6071,Burundi,2,798305592,GA,Michel Micombero,11.8,75,0.000635593220338983,2.666666666666667
6072,Burundi,2,798359354,Stub,List of mayors of Bujumbura,11.8,75,0.000635593220338983,2.666666666666667
6073,Burundi,2,798541884,Stub,Adrien Sibomana,11.8,75,0.000635593220338983,2.666666666666667
6074,Burundi,2,798795008,Start,List of kings of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6075,Burundi,2,799465256,Stub,Pascal-Firmin Ndimira,11.8,75,0.000635593220338983,2.666666666666667
6076,Burundi,2,799532164,Stub,Pié Masumbuko,11.8,75,0.000635593220338983,2.666666666666667
6077,Burundi,2,800766594,Stub,Mutaga IV of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6078,Burundi,2,800766694,Stub,Mwezi IV of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6079,Burundi,2,801343171,Stub,Édouard Nzambimana,11.8,75,0.000635593220338983,2.666666666666667
6080,Burundi,2,801744949,Stub,Vénérand Bakevyumusaya,11.8,75,0.000635593220338983,2.666666666666667
6081,Burundi,2,801929310,C,Ntare V of Burundi,11.8,75,0.000635593220338983,2.666666666666667
6082,Burundi,2,803045943,Start,Jean-Baptiste Bagaza,11.8,75,0.000635593220338983,2.666666666666667
6083,Burundi,2,804580641,Stub,Gabriel Ntisezerana,11.8,75,0.000635593220338983,2.666666666666667
6084,Burundi,2,805462036,C,Pierre Nkurunziza,11.8,75,0.000635593220338983,2.666666666666667
6085,Burundi,2,805462160,Stub,Denise Nkurunziza,11.8,75,0.000635593220338983,2.666666666666667
6086,Burundi,2,805721159,Stub,List of Burundian politicians,11.8,75,0.000635593220338983,2.666666666666667
6087,Burundi,2,806161152,Start,Sylvie Kinigi,11.8,75,0.000635593220338983,2.666666666666667
6088,Cambodia,4,393822005,Stub,Yos Por,16.0,213,0.00133125,1.8779342723004695
6089,Cambodia,4,671073599,Stub,Than Sina,16.0,213,0.00133125,1.8779342723004695
6090,Cambodia,4,712085445,Stub,Ieu Pannakar,16.0,213,0.00133125,1.8779342723004695
6091,Cambodia,4,713507166,Stub,Taing Sunlay,16.0,213,0.00133125,1.8779342723004695
6092,Cambodia,4,714524609,Stub,Dul Koeun,16.0,213,0.00133125,1.8779342723004695
6093,Cambodia,4,714524624,Stub,Ly Kim Leang,16.0,213,0.00133125,1.8779342723004695
6094,Cambodia,4,714524714,Stub,Chhor Leang Huot,16.0,213,0.00133125,1.8779342723004695
6095,Cambodia,4,714524870,Stub,Thak Lany,16.0,213,0.00133125,1.8779342723004695
6096,Cambodia,4,714525029,Stub,Sok San,16.0,213,0.00133125,1.8779342723004695
6097,Cambodia,4,714528164,Stub,Tep Ngorn,16.0,213,0.00133125,1.8779342723004695
6098,Cambodia,4,714528251,Stub,Chan Cheng,16.0,213,0.00133125,1.8779342723004695
6099,Cambodia,4,714528803,Stub,Nhim Vanda,16.0,213,0.00133125,1.8779342723004695
6100,Cambodia,4,714528886,Stub,Pen Panha,16.0,213,0.00133125,1.8779342723004695
6101,Cambodia,4,714529109,Stub,Sieng Nam,16.0,213,0.00133125,1.8779342723004695
6102,Cambodia,4,714529370,Stub,So Khun,16.0,213,0.00133125,1.8779342723004695
6103,Cambodia,4,714529507,Stub,Nou Sam,16.0,213,0.00133125,1.8779342723004695
6104,Cambodia,4,716812326,Stub,Rath Sarem,16.0,213,0.00133125,1.8779342723004695
6105,Cambodia,4,726543264,Stub,Kong Vibol,16.0,213,0.00133125,1.8779342723004695
6106,Cambodia,4,726543284,Stub,Monh Saphan,16.0,213,0.00133125,1.8779342723004695
6107,Cambodia,4,726543336,Stub,Uk Rabun,16.0,213,0.00133125,1.8779342723004695
6108,Cambodia,4,726543872,Stub,Ay Khorn,16.0,213,0.00133125,1.8779342723004695
6109,Cambodia,4,726688556,Stub,Oung Ouen,16.0,213,0.00133125,1.8779342723004695
6110,Cambodia,4,730617957,Stub,List of Deputy Prime Ministers of Cambodia,16.0,213,0.00133125,1.8779342723004695
6111,Cambodia,4,732331264,Stub,Cambodian People's Party–FUNCINPEC coalition agreement,16.0,213,0.00133125,1.8779342723004695
6112,Cambodia,4,735512767,Stub,Chuop Hell,16.0,213,0.00133125,1.8779342723004695
6113,Cambodia,4,736093077,Stub,Kong Korm,16.0,213,0.00133125,1.8779342723004695
6114,Cambodia,4,736538934,Stub,Chan Nak,16.0,213,0.00133125,1.8779342723004695
6115,Cambodia,4,736539294,Stub,Huy Kanthoul,16.0,213,0.00133125,1.8779342723004695
6116,Cambodia,4,736715950,Stub,Vorn Vet,16.0,213,0.00133125,1.8779342723004695
6117,Cambodia,4,737025619,Stub,Yat Hwaidi,16.0,213,0.00133125,1.8779342723004695
6118,Cambodia,4,737804996,Stub,Khim Tit,16.0,213,0.00133125,1.8779342723004695
6119,Cambodia,4,738180794,Start,Son Chhay,16.0,213,0.00133125,1.8779342723004695
6120,Cambodia,4,738478052,Start,Kep Chuktema,16.0,213,0.00133125,1.8779342723004695
6121,Cambodia,4,738512371,Stub,Nuth Rumduol,16.0,213,0.00133125,1.8779342723004695
6122,Cambodia,4,738804016,Stub,Khieu Thavika,16.0,213,0.00133125,1.8779342723004695
6123,Cambodia,4,738987957,Start,Norodom Phurissara,16.0,213,0.00133125,1.8779342723004695
6124,Cambodia,4,738989624,Stub,Daran Kravanh,16.0,213,0.00133125,1.8779342723004695
6125,Cambodia,4,738992094,Start,Sisowath Monireth,16.0,213,0.00133125,1.8779342723004695
6126,Cambodia,4,738992441,Start,Sisowath Youtevong,16.0,213,0.00133125,1.8779342723004695
6127,Cambodia,4,739217591,Stub,Ou Chanrith,16.0,213,0.00133125,1.8779342723004695
6128,Cambodia,4,741680078,Stub,Yem Ponhearith,16.0,213,0.00133125,1.8779342723004695
6129,Cambodia,4,741923960,Stub,Chrea Sochenda,16.0,213,0.00133125,1.8779342723004695
6130,Cambodia,4,742006559,Stub,Vong Kan,16.0,213,0.00133125,1.8779342723004695
6131,Cambodia,4,742067282,Stub,Yos Son,16.0,213,0.00133125,1.8779342723004695
6132,Cambodia,4,744291790,Stub,Hun Many,16.0,213,0.00133125,1.8779342723004695
6133,Cambodia,4,747052284,Stub,Chhean Vam,16.0,213,0.00133125,1.8779342723004695
6134,Cambodia,4,747052769,Stub,Oum Chheang Sun,16.0,213,0.00133125,1.8779342723004695
6135,Cambodia,4,747053219,Stub,Norodom Kantol,16.0,213,0.00133125,1.8779342723004695
6136,Cambodia,4,747555899,Start,Khieu Rada,16.0,213,0.00133125,1.8779342723004695
6137,Cambodia,4,747628491,Stub,Ieu Koeus,16.0,213,0.00133125,1.8779342723004695
6138,Cambodia,4,747784875,Start,Cheng Heng,16.0,213,0.00133125,1.8779342723004695
6139,Cambodia,4,747945224,Start,Mok Mareth,16.0,213,0.00133125,1.8779342723004695
6140,Cambodia,4,748137241,Stub,Kieng Vang,16.0,213,0.00133125,1.8779342723004695
6141,Cambodia,4,748488170,Stub,Sisowath Watchayavong,16.0,213,0.00133125,1.8779342723004695
6142,Cambodia,4,749156496,Stub,Sokhom So,16.0,213,0.00133125,1.8779342723004695
6143,Cambodia,4,749304614,Stub,Min Sean,16.0,213,0.00133125,1.8779342723004695
6144,Cambodia,4,749338398,Stub,Y Chhean,16.0,213,0.00133125,1.8779342723004695
6145,Cambodia,4,749357713,Stub,Poa Bun Sreu,16.0,213,0.00133125,1.8779342723004695
6146,Cambodia,4,749387326,Stub,Toan Vanthara,16.0,213,0.00133125,1.8779342723004695
6147,Cambodia,4,749388858,Stub,Sok Soty,16.0,213,0.00133125,1.8779342723004695
6148,Cambodia,4,749396845,Stub,Pal Sam Oeun,16.0,213,0.00133125,1.8779342723004695
6149,Cambodia,4,749470256,Stub,Ngor Sovann,16.0,213,0.00133125,1.8779342723004695
6150,Cambodia,4,749510551,Stub,Kea Sahorn,16.0,213,0.00133125,1.8779342723004695
6151,Cambodia,4,749517390,Stub,Suos Kanan,16.0,213,0.00133125,1.8779342723004695
6152,Cambodia,4,749537624,Stub,Im Chhun Lim,16.0,213,0.00133125,1.8779342723004695
6153,Cambodia,4,749537772,Stub,Tram Iv Teuk,16.0,213,0.00133125,1.8779342723004695
6154,Cambodia,4,749561164,Stub,Hem Khorn,16.0,213,0.00133125,1.8779342723004695
6155,Cambodia,4,749569686,Stub,Um Nhanh,16.0,213,0.00133125,1.8779342723004695
6156,Cambodia,4,749570183,Stub,Poa Try,16.0,213,0.00133125,1.8779342723004695
6157,Cambodia,4,749683882,Stub,Yim Chhaily,16.0,213,0.00133125,1.8779342723004695
6158,Cambodia,4,749704384,Stub,Ith Prang,16.0,213,0.00133125,1.8779342723004695
6159,Cambodia,4,749710492,Stub,Try Chheang Huot,16.0,213,0.00133125,1.8779342723004695
6160,Cambodia,4,749945690,Stub,Suk Sam Eng,16.0,213,0.00133125,1.8779342723004695
6161,Cambodia,4,749967879,Stub,Nim Thot,16.0,213,0.00133125,1.8779342723004695
6162,Cambodia,4,749970189,Stub,Ngin Khorn,16.0,213,0.00133125,1.8779342723004695
6163,Cambodia,4,749977252,Stub,Sorn Inthor,16.0,213,0.00133125,1.8779342723004695
6164,Cambodia,4,750055098,Stub,You Hockry,16.0,213,0.00133125,1.8779342723004695
6165,Cambodia,4,750074445,Stub,Samrith Pech,16.0,213,0.00133125,1.8779342723004695
6166,Cambodia,4,750077042,Stub,Un Neung,16.0,213,0.00133125,1.8779342723004695
6167,Cambodia,4,750179637,Stub,Bou Thang,16.0,213,0.00133125,1.8779342723004695
6168,Cambodia,4,751227068,Start,Peter Khoy Saukam,16.0,213,0.00133125,1.8779342723004695
6169,Cambodia,4,752967379,Start,Tuot Saron,16.0,213,0.00133125,1.8779342723004695
6170,Cambodia,4,752979708,Stub,Phoeurng Sackona,16.0,213,0.00133125,1.8779342723004695
6171,Cambodia,4,753086260,Stub,Nhek Bun Chhay,16.0,213,0.00133125,1.8779342723004695
6172,Cambodia,4,753684881,Stub,Cheam Yeab,16.0,213,0.00133125,1.8779342723004695
6173,Cambodia,4,753689952,Stub,Chea Poch,16.0,213,0.00133125,1.8779342723004695
6174,Cambodia,4,753692176,Stub,Chin Bun Sean,16.0,213,0.00133125,1.8779342723004695
6175,Cambodia,4,753695057,Stub,Chhim Siek Leng,16.0,213,0.00133125,1.8779342723004695
6176,Cambodia,4,753711610,Stub,Chea Soth,16.0,213,0.00133125,1.8779342723004695
6177,Cambodia,4,754318281,Stub,Ke Pauk,16.0,213,0.00133125,1.8779342723004695
6178,Cambodia,4,754944744,Stub,Kong Sam Ol,16.0,213,0.00133125,1.8779342723004695
6179,Cambodia,4,755504987,Stub,Pho Proeung,16.0,213,0.00133125,1.8779342723004695
6180,Cambodia,4,756129985,Stub,San Yun,16.0,213,0.00133125,1.8779342723004695
6181,Cambodia,4,756722795,Start,Tiv Ol,16.0,213,0.00133125,1.8779342723004695
6182,Cambodia,4,758665997,C,Son Ngoc Thanh,16.0,213,0.00133125,1.8779342723004695
6183,Cambodia,4,759510662,Stub,Monovithya Kem,16.0,213,0.00133125,1.8779342723004695
6184,Cambodia,4,761412104,Stub,Mom Chim Huy,16.0,213,0.00133125,1.8779342723004695
6185,Cambodia,4,761941416,Start,Norodom Norindeth,16.0,213,0.00133125,1.8779342723004695
6186,Cambodia,4,763098565,Start,Hem Heng,16.0,213,0.00133125,1.8779342723004695
6187,Cambodia,4,763098588,Stub,Chum Bunrong,16.0,213,0.00133125,1.8779342723004695
6188,Cambodia,4,763316692,Stub,Duong Vanna,16.0,213,0.00133125,1.8779342723004695
6189,Cambodia,4,763968613,Stub,Chhay Tan,16.0,213,0.00133125,1.8779342723004695
6190,Cambodia,4,765244120,Stub,Keat Chhon,16.0,213,0.00133125,1.8779342723004695
6191,Cambodia,4,765375452,Stub,Ang Vong Vathana,16.0,213,0.00133125,1.8779342723004695
6192,Cambodia,4,766576352,Stub,Keo Remy,16.0,213,0.00133125,1.8779342723004695
6193,Cambodia,4,766834612,Start,Sun Chanthol,16.0,213,0.00133125,1.8779342723004695
6194,Cambodia,4,766836319,Stub,Khieu Kanharith,16.0,213,0.00133125,1.8779342723004695
6195,Cambodia,4,767217618,Stub,Chay Saing Yun,16.0,213,0.00133125,1.8779342723004695
6196,Cambodia,4,767218020,Stub,Ek Sam Ol,16.0,213,0.00133125,1.8779342723004695
6197,Cambodia,4,767867369,Stub,Ouk Rabun,16.0,213,0.00133125,1.8779342723004695
6198,Cambodia,4,768488633,Stub,Hun Phoeung,16.0,213,0.00133125,1.8779342723004695
6199,Cambodia,4,769381746,Stub,Nguon Nhel,16.0,213,0.00133125,1.8779342723004695
6200,Cambodia,4,769381831,Stub,Khuon Sodary,16.0,213,0.00133125,1.8779342723004695
6201,Cambodia,4,769447485,Stub,Sok Pheng,16.0,213,0.00133125,1.8779342723004695
6202,Cambodia,4,769929584,Stub,Say Chhum,16.0,213,0.00133125,1.8779342723004695
6203,Cambodia,4,771408501,Stub,Im Sothy,16.0,213,0.00133125,1.8779342723004695
6204,Cambodia,4,773103096,Stub,Eng Chhai Eang,16.0,213,0.00133125,1.8779342723004695
6205,Cambodia,4,773157273,Start,Heng Pov,16.0,213,0.00133125,1.8779342723004695
6206,Cambodia,4,773455924,Stub,Him Chhem,16.0,213,0.00133125,1.8779342723004695
6207,Cambodia,4,773694865,Stub,Ho Non,16.0,213,0.00133125,1.8779342723004695
6208,Cambodia,4,773695304,Stub,Ho Vann,16.0,213,0.00133125,1.8779342723004695
6209,Cambodia,4,774100291,Stub,Hul Savorn,16.0,213,0.00133125,1.8779342723004695
6210,Cambodia,4,776153762,Stub,Pol Hom,16.0,213,0.00133125,1.8779342723004695
6211,Cambodia,4,777665222,Stub,Thong Khon,16.0,213,0.00133125,1.8779342723004695
6212,Cambodia,4,777765537,C,Hor Namhong,16.0,213,0.00133125,1.8779342723004695
6213,Cambodia,4,778675539,Stub,Keo Saphal (Siem Reap politician),16.0,213,0.00133125,1.8779342723004695
6214,Cambodia,4,778675542,Stub,Keo Saphal (Takeo politician),16.0,213,0.00133125,1.8779342723004695
6215,Cambodia,4,778806364,Stub,Khek Vandy,16.0,213,0.00133125,1.8779342723004695
6216,Cambodia,4,778825745,Stub,Khun Haing,16.0,213,0.00133125,1.8779342723004695
6217,Cambodia,4,778830534,Stub,Khy Taing Lim,16.0,213,0.00133125,1.8779342723004695
6218,Cambodia,4,778947267,Stub,Kimsour Phirith,16.0,213,0.00133125,1.8779342723004695
6219,Cambodia,4,779440080,Stub,Kuoch Ky,16.0,213,0.00133125,1.8779342723004695
6220,Cambodia,4,779441002,Stub,Kuoy Bunroeun,16.0,213,0.00133125,1.8779342723004695
